API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Verify email address,https://rapidapi.com/ajith/api/verify-email-address/,ajith-Verify-email-address-v1.p.rapidapi.com,GET:varifyEmail,Check if Email Address Really Exist or not Using this API.,,"[{'参数名': ['email'], '参数类型': ['STRING'], '参数注意事项': ['Please enter a valid email id. Format: ""name@domain.xxx""']}]",[{}]
Have I been pwned,https://rapidapi.com/troyhunt/api/have-i-been-pwned/,troyhunt-have-i-been-pwned.p.rapidapi.com,GET:Get breached sites for account,The most common use of the API is to return a list of all breaches a particular account has been involved in. The API takes a single parameter which is the account to be searched for. The account is not case sensitive and will be trimmed of leading or trailing white spaces. Th...,,"[{'参数名': ['account'], '参数类型': ['STRING'], '参数注意事项': ['The username or email to be tested']}]",[{}]
Similarsites,https://rapidapi.com/similarsitecheck/api/similarsites/,similarsitecheck-similarsite.p.rapidapi.com,GET:simsites,Find similar sites for a given domain,,"[{'参数名': ['key', 'domain'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Your API key', 'The domain you want to have similar sites for']}]",[{}]
favicon-finder,https://rapidapi.com/siddsarkar/api/favicon-finder1/,favicon-finder1.p.rapidapi.com,GET:Find Favicon,Find favicons for a URL,,"[{'参数名': ['url'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
sample-app-config.json,https://rapidapi.com/arvind.joshi/api/sample-app-config-json/,sample-app-config-json.p.rapidapi.com,GET:sample-app-config_copy,test,,[{}],[{}]
sample-app-config.json,https://rapidapi.com/arvind.joshi/api/sample-app-config-json/,sample-app-config-json.p.rapidapi.com,GET:version,test,,[{}],[{}]
Scam Reports from real victims,https://rapidapi.com/Allscamreports/api/scam-reports-from-real-victims/,scam-reports-from-real-victims.p.rapidapi.com,GET:Scam Reports from real victims | Get Help if scammed,"All Scam Reports is an online help community that focuses on helping the victims of fraud by offering several scam reports and complete assistance in recovering funds.
""The scammers always look for new tactics to fraud the people. Every day, lots of innocent people fall ...",,[{}],[{}]
Jaarvis-Whatsapp-Messaging,https://rapidapi.com/jaarvis-jaarvis-default/api/jaarvis-whatsapp-messaging/,jaarvis-whatsapp-messaging.p.rapidapi.com,POST:Whatsapp Message Sender,The WhatsApp Message Sender API allows you to send customized messages to WhatsApp users. This documentation provides details on how to use the API and the required data for sending messages.,,[{}],[{}]
Dog API,https://rapidapi.com/tinkumajhi3001/api/dog-api/,dog-api.p.rapidapi.com,GET:GetBreeds,LIST ALL BREEDS,,[{}],[{}]
Dog API,https://rapidapi.com/tinkumajhi3001/api/dog-api/,dog-api.p.rapidapi.com,GET:GetRandom,DISPLAY SINGLE RANDOM IMAGE FROM ALL DOGS COLLECTION,,[{}],[{}]
Location Search,https://rapidapi.com/ashutoshjha2020/api/location-search/,location-search.p.rapidapi.com,GET:Location search,Need to India state city location and pincode,,[{}],[{}]
MyCar,https://rapidapi.com/onkimnilicu/api/mycar/,mycar.p.rapidapi.com,GET:Vix,Vix Search,,"[{'参数名': ['format', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
JAK_API,https://rapidapi.com/Jonak-Adipta-Kalita/api/jak_api/,jak_api.p.rapidapi.com,GET:Brawl Stars,Get the JSON formated file containing details about Brawl Stars!!,,[{}],[{}]
JAK_API,https://rapidapi.com/Jonak-Adipta-Kalita/api/jak_api/,jak_api.p.rapidapi.com,GET:JAK,Get the JSON formated file containing details about JAK!!,,[{}],[{}]
JAK_API,https://rapidapi.com/Jonak-Adipta-Kalita/api/jak_api/,jak_api.p.rapidapi.com,GET:Mughal Empire,Get the JSON formated file containing details about The Mughal Empire!!,,[{}],[{}]
JAK_API,https://rapidapi.com/Jonak-Adipta-Kalita/api/jak_api/,jak_api.p.rapidapi.com,POST:Artificial Intelligence,Talk with Alexis!!,,[{}],[{}]
JAK_API,https://rapidapi.com/Jonak-Adipta-Kalita/api/jak_api/,jak_api.p.rapidapi.com,GET:Ben 10,Get the JSON formatted data about Ben 10!!,,[{}],[{}]
JAK_API,https://rapidapi.com/Jonak-Adipta-Kalita/api/jak_api/,jak_api.p.rapidapi.com,GET:Genshin Impact,Get the JSON formatted data about Genshin Impact,,[{}],[{}]
JAK_API,https://rapidapi.com/Jonak-Adipta-Kalita/api/jak_api/,jak_api.p.rapidapi.com,GET:Miraculous,Get the JSON formated file containing details about Miraculous!!,,[{}],[{}]
Coffee Cup Reading,https://rapidapi.com/divineapi/api/coffee-cup-reading/,coffee-cup-reading.p.rapidapi.com,POST:CoffeeCupReading,,,[{}],[{}]
Typography,https://rapidapi.com/dev-8SMIA-cJK/api/typography/,typography.p.rapidapi.com,GET:/,,,[{}],"[{'参数名': ['tone', 'search', 'font', 'type'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Filter by tone', 'Search by combination name', 'Filter by font', 'Filter by type']}]"
Typography,https://rapidapi.com/dev-8SMIA-cJK/api/typography/,typography.p.rapidapi.com,GET:/type,,,[{}],[{}]
Typography,https://rapidapi.com/dev-8SMIA-cJK/api/typography/,typography.p.rapidapi.com,GET:/font,,,[{}],[{}]
Typography,https://rapidapi.com/dev-8SMIA-cJK/api/typography/,typography.p.rapidapi.com,GET:/tone,,,[{}],[{}]
Typography,https://rapidapi.com/dev-8SMIA-cJK/api/typography/,typography.p.rapidapi.com,GET:/random,,,[{}],[{}]
Yes or No Tarot,https://rapidapi.com/divineapi/api/yes-or-no-tarot/,yes-or-no-tarot.p.rapidapi.com,POST:YesOrNo,,,[{}],[{}]
katzion test,https://rapidapi.com/manoj543/api/katzion-test/,katzion-test.p.rapidapi.com,GET:getDetails,getDetails,,"[{'参数名': ['abn'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Disciplina-1,Disciplina alumno 1,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Disciplina-2,Disciplina alumno 2,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Inasistencias-2,Inasistencia de alumnos 2,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Mensajes-1,Mensajes del alumno 1,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Mensajes-2,Mensajes del alumno 2,,[{}],"[{'参数名': ['Authoriza'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Comunicado-2,Comunicados del alumno 2,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,POST:Mobile-Token,Mobile TOken,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Mensajes,Lista de mensajes,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,POST:Login,Login,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Inasistencias-1,Inasistencias de alumno 1,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Hijos,Listar hijos,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Evaluaciones-2,Evaluaciones alumnos 2,,[{}],[{}]
colegiosantaana,https://rapidapi.com/souzadie/api/colegiosantaana/,colegiosantaana.p.rapidapi.com,GET:Evaluaciones-1,Evaluaciones alumno 1,,[{}],[{}]
Fortune Cookie,https://rapidapi.com/divineapi/api/fortune-cookie/,fortune-cookie.p.rapidapi.com,POST:FortuneCookie,,,[{}],[{}]
Daily Tarot,https://rapidapi.com/divineapi/api/daily-tarot/,daily-tarot.p.rapidapi.com,POST:DailyTarot,,,[{}],[{}]
cricbuzz,https://rapidapi.com/rudranshkhandelwal123/api/cricbuzz8/,cricbuzz8.p.rapidapi.com,POST:Signup,User Signup,,[{}],[{}]
cricbuzz,https://rapidapi.com/rudranshkhandelwal123/api/cricbuzz8/,cricbuzz8.p.rapidapi.com,POST:Login,Login,,[{}],[{}]
cricbuzz,https://rapidapi.com/rudranshkhandelwal123/api/cricbuzz8/,cricbuzz8.p.rapidapi.com,POST:Create match,Admin only route - Create match,,[{}],[{}]
cricbuzz,https://rapidapi.com/rudranshkhandelwal123/api/cricbuzz8/,cricbuzz8.p.rapidapi.com,GET:All User,List all users,,[{}],[{}]
Animais de Rua,https://rapidapi.com/promatik/api/animais-de-rua/,animais-de-rua.p.rapidapi.com,GET:Stats,Get stats,,[{}],[{}]
Animais de Rua,https://rapidapi.com/promatik/api/animais-de-rua/,animais-de-rua.p.rapidapi.com,GET:Partners,Get partners,,[{}],[{}]
Animais de Rua,https://rapidapi.com/promatik/api/animais-de-rua/,animais-de-rua.p.rapidapi.com,GET:Campaigns,Get campaigns,,[{}],[{}]
Animais de Rua,https://rapidapi.com/promatik/api/animais-de-rua/,animais-de-rua.p.rapidapi.com,GET:Help,Get urgent processes,,[{}],[{}]
Animais de Rua,https://rapidapi.com/promatik/api/animais-de-rua/,animais-de-rua.p.rapidapi.com,GET:Sponsors,Get sponsors,,[{}],[{}]
Animais de Rua,https://rapidapi.com/promatik/api/animais-de-rua/,animais-de-rua.p.rapidapi.com,GET:Headquarters,Get headquarters,,[{}],[{}]
Animais de Rua,https://rapidapi.com/promatik/api/animais-de-rua/,animais-de-rua.p.rapidapi.com,GET:Products,Get products,,[{}],[{}]
Animais de Rua,https://rapidapi.com/promatik/api/animais-de-rua/,animais-de-rua.p.rapidapi.com,GET:Friend Card,Get friend card information,,[{}],[{}]
memegen,https://rapidapi.com/jongan69/api/memegen/,memegen.p.rapidapi.com,POST:generator,This single end point returns a generated meme using a word,,[{}],[{}]
Ukraine war data,https://rapidapi.com/luca.carducci91/api/ukraine-war-data/,ukraine-war-data.p.rapidapi.com,GET:Refugee by country,Ukranian refugees per country,,[{}],[{}]
Ukraine war data,https://rapidapi.com/luca.carducci91/api/ukraine-war-data/,ukraine-war-data.p.rapidapi.com,GET:Refugee by data,Refugee by data,,[{}],[{}]
Crypto Price bubble,https://rapidapi.com/starhunter17017/api/crypto-price-bubble/,crypto-price-bubble.p.rapidapi.com,GET:Gas Oil Producers,Logistic Gas and Oil refinery,,[{}],[{}]
Mega Millions,https://rapidapi.com/BFG9000/api/mega-millions3/,mega-millions3.p.rapidapi.com,GET:Mega Millions Detail By Code,"Details on a Mega Million by using the ""code"" url parameter",,"[{'参数名': ['code'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Mega Millions,https://rapidapi.com/BFG9000/api/mega-millions3/,mega-millions3.p.rapidapi.com,GET:Mega Millions List,List of Mega Millions dating from 2002 - present,,[{}],"[{'参数名': ['per_page'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Popular Baby Names,https://rapidapi.com/doitpom/api/popular-baby-names/,popular-baby-names.p.rapidapi.com,GET:Get Request for Popular Baby Names,"The Popular Baby Names API is a powerful tool designed to provide comprehensive and up-to-date data on popular baby names. With this API, you can unlock valuable insights and enhance your services by offering your users access to a vast database of popular names for newborns.<...",,[{}],[{}]
Send OTP via WhatsApp,https://rapidapi.com/edrra-edrra-default/api/send-otp-via-whatsapp/,send-otp-via-whatsapp.p.rapidapi.com,GET:Send OTP Code,The method is used to send an OTP code to a WhatsApp account.,,[{}],"[{'参数名': ['title'], '参数类型': ['STRING'], '参数注意事项': ['The title of your project, company, or website as shown in the message, should have 3 to 15 letters. You can only use English letters, numbers, hyphens (-), and dots (.).']}]"
Send OTP via WhatsApp,https://rapidapi.com/edrra-edrra-default/api/send-otp-via-whatsapp/,send-otp-via-whatsapp.p.rapidapi.com,GET:Check Whatsapp,The method checks WhatsApp account availability on a phone number.,,"[{'参数名': ['tel'], '参数类型': ['STRING'], '参数注意事项': ['The phone number, along with the country code should be provided to receive the OTP code.']}]",[{}]
How much time?,https://rapidapi.com/TragosDev/api/how-much-time/,how-much-time.p.rapidapi.com,POST:Calculate difference between two dates,Calculate difference between two dates in several time units,,[{}],[{}]
Business Card Parser,https://rapidapi.com/data-extractor-data-extractor-default/api/business-card-parser/,business-card-parser.p.rapidapi.com,POST:Card Parser,Card Parser,,[{}],[{}]
QR Code API,https://rapidapi.com/ChatGPTPro/api/qr-code-api242/,qr-code-api242.p.rapidapi.com,GET:Qr Code Generator,Qr Code Generator Api,,[{}],"[{'参数名': ['url'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
checktransfer,https://rapidapi.com/prd4/api/checktransfer1/,checktransfer1.p.rapidapi.com,GET:1,1,,[{}],[{}]
Greek Eortologio,https://rapidapi.com/Makiss73/api/greek-eortologio/,greek-eortologio.p.rapidapi.com,GET:Get the day,Gets the day of the month of the year,,"[{'参数名': ['day', 'month', 'year'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Sourcing.io,https://rapidapi.com/maccman/api/sourcing-io/,community-sourcingio.p.rapidapi.com,GET:Fetching people by email,The main endpoint is looking people up by their email address.,,"[{'参数名': ['authorization', 'email'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Check https://sourcing.io/api', '']}]",[{}]
Darko Androcec Example,https://rapidapi.com/dandrocec/api/darko-androcec-example/,dandrocec-darko-androcec-example.p.rapidapi.com,GET:Versions,"Lists summary information about each Salesforce version currently available, including the version, label, and a link to each version's root.",,[{}],[{}]
google_translate,https://rapidapi.com/nickrapidapi/api/google_translate/,google_translate.p.rapidapi.com,GET:translate1,none,,[{}],[{}]
moodbooster-api,https://rapidapi.com/valiosjudy-njFjpeFkKyO/api/moodbooster-api/,moodbooster-api.p.rapidapi.com,GET:moodbooster-api,random girls xdd,,[{}],"[{'参数名': ['file'], '参数类型': ['OBJECT'], '参数注意事项': ['']}]"
toptalOnlineTest,https://rapidapi.com/AimeurAmin/api/toptalonlinetest/,toptalonlinetest.p.rapidapi.com,GET:items,gets an array of strings.,,[{}],"[{'参数名': ['q'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Jokes,https://rapidapi.com/m.fetamin/api/jokes20/,jokes20.p.rapidapi.com,GET:test,test,,[{}],[{}]
Test,https://rapidapi.com/devhar07-6zvjhcvVmBy/api/test6311/,test6311.p.rapidapi.com,GET:JSON RPC boolean format,JSON RPC response format with single field of type boolean,,[{}],[{}]
My demo SOAP service,https://rapidapi.com/dorshtaifprovider1/api/my-demo-soap-service/,my-demo-soap-service.p.rapidapi.com,POST:Root SOAP service endpoint,…,,[{}],[{}]
Translate,https://rapidapi.com/tolga1497-Prvs7U5_JY7/api/translate224/,translate224.p.rapidapi.com,GET:EA Translate Service,EA Translate Service,,"[{'参数名': ['from', 'to'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
SearchApi,https://rapidapi.com/hwr96m-mYRJ3Zjo6dF/api/searchapi10/,searchapi10.p.rapidapi.com,GET:1,1,,[{}],"[{'参数名': ['1'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Model Train Prices API,https://rapidapi.com/madsphi-1cnVTVPS_/api/model-train-prices-api/,model-train-prices-api.p.rapidapi.com,GET:Product Available,Check if a specific product is available or not.,,[{}],"[{'参数名': ['brand', 'model', 'key'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]"
Model Train Prices API,https://rapidapi.com/madsphi-1cnVTVPS_/api/model-train-prices-api/,model-train-prices-api.p.rapidapi.com,GET:Get Product,Get data about a specific product.,,[{}],"[{'参数名': ['currency', 'brand', 'model', 'key'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Giortes,https://rapidapi.com/dmouratidis153/api/giortes/,giortes.p.rapidapi.com,GET:Get Eortologio,"Get todays, tommorows and the day after tommorow's names",,[{}],[{}]
Giortes,https://rapidapi.com/dmouratidis153/api/giortes/,giortes.p.rapidapi.com,GET:Get deployed API version,Get deployed API version,,[{}],[{}]
Get site screenshot,https://rapidapi.com/kalinindanilq7734/api/get-site-screenshot/,get-site-screenshot.p.rapidapi.com,POST:Get screenshot,Get screenshot,,[{}],[{}]
Create Transaction Dale,https://rapidapi.com/urregojoseluis26/api/create-transaction-dale/,create-transaction-dale.p.rapidapi.com,POST:api/Notify/NewConvenio,Notificación de nuevo convenio a BuscadorPrincipal en la nube,,[{}],[{}]
Create Transaction Dale,https://rapidapi.com/urregojoseluis26/api/create-transaction-dale/,create-transaction-dale.p.rapidapi.com,GET:api/BillerAuthorizer/GetTransactionInfo,obtener info de la transaccion por idtransaction,,"[{'参数名': ['TransactionId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Create Transaction Dale,https://rapidapi.com/urregojoseluis26/api/create-transaction-dale/,create-transaction-dale.p.rapidapi.com,POST:api/BillerAuthorizer/CreatePaymentTransaction,return transaction id,,[{}],[{}]
Testing,https://rapidapi.com/richard.mccauley1/api/testing893/,testing893.p.rapidapi.com,GET:Test,This is my first API that i am testing,,[{}],[{}]
Demo,https://rapidapi.com/ipilloni/api/demo133/,demo133.p.rapidapi.com,GET:/validation,qw,,"[{'参数名': ['q1'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Xi Lan,https://rapidapi.com/lanxirye/api/xi-lan/,xi-lan.p.rapidapi.com,GET:12,12,,[{}],[{}]
Nivito Singapore,https://rapidapi.com/nivito-singapore-nivito-singapore-default/api/nivito-singapore/,nivito-singapore.p.rapidapi.com,GET:Your kitchen is the heart of your home,"Your kitchen is the heart of your home, so why not make it as beautiful as it can be? With a Nivito kitchen faucet, you can have the perfect balance of form and function. This stunning kitchen faucet has a sleek, modern design that will complement any kitchen décor. But it's n...",,[{}],[{}]
